FIPS,Incidence_Rate,Avg_Ann_Incidence,Recent Trend,StateFIPS,Mortality_Rate,Avg_Ann_Deaths,State,AreaName,All_Poverty,M_Poverty,F_Poverty,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,POPESTIMATE2015
48451,54.1,67,stable,48,41.5,52,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48453,44.8,330,stable,48,32.6,230,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48455,90.7,23,stable,48,74.7,19,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48457,72.8,23,stable,48,60.6,19,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48459,75.5,39,stable,48,57.6,29,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48463,38.1,12,stable,48,32.7,10,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48465,35.4,17,stable,48,31.3,15,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48467,68.7,52,stable,48,57.5,42,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48469,57.6,56,stable,48,39.5,38,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48471,68.5,43,stable,48,46.6,28,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48473,53.7,21,stable,48,36.9,15,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48475,69.8,9,stable,48,57.7,7,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48477,44.7,22,stable,48,35.4,17,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48479,30.3,51,stable,48,20.7,35,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48481,49.7,25,stable,48,39.2,19,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48483,54,4,stable,48,59.1,4,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48485,74.9,106,stable,48,55.8,79,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48487,62.3,11,stable,48,43.5,7,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48489,40.4,9,stable,48,35.2,7,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48491,50.9,178,stable,48,35.5,122,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48493,43.7,22,stable,48,35.9,18,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48497,63.1,41,stable,48,55.2,35,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48499,75.4,57,stable,48,57.9,44,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48501,66.2,5,stable,48,52.8,4,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
48503,74.2,20,stable,48,60.2,16,TX,Texas,4472451.0,2002420.0,2470031.0,53207.0,10055044.0,2747454.0,10643402.0,2616531.0,20698446.0,5363985.0,27469114.0
49003,20.4,10,stable,49,17.6,8,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49005,15.8,12,stable,49,9.2,7,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49007,51.1,12,stable,49,34.5,8,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49011,25,57,stable,49,17.2,38,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49021,29.5,11,stable,49,19.7,7,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49035,32.1,260,falling,49,22.1,177,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49039,29.3,8,stable,49,18.8,5,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49041,30.3,7,stable,49,21.3,5,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49045,40.2,16,stable,49,28.9,12,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49047,27.6,7,stable,49,24.3,6,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49049,18.5,56,falling,49,12.4,37,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49053,29.7,55,stable,49,22.5,41,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
49057,33.6,69,stable,49,25.4,51,UT,Utah,351601.0,163752.0,187849.0,60727.0,1238041.0,201251.0,1258402.0,179139.0,2496443.0,380390.0,2995919.0
50001,65.6,30,falling,50,45.6,20,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50003,64.3,36,stable,50,46,26,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50005,74.8,29,stable,50,57.2,23,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50007,65.5,104,stable,50,42.8,67,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50011,79.6,41,stable,50,59,29,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50013,89.1,7,stable,50,44.6,4,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50015,66.1,19,stable,50,43.9,13,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50017,67.2,24,stable,50,56.9,21,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50019,59.4,23,stable,50,48.5,19,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50021,72.6,63,falling,50,51.3,44,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50023,61,46,stable,50,47.6,36,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50025,58.9,36,stable,50,41.8,25,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
50027,67.4,57,stable,50,45.7,39,VT,Vermont,69233.0,30991.0,38242.0,55176.0,283178.0,22058.0,301121.0,14100.0,584299.0,36158.0,626042.0
51001,91.1,46,stable,51,76.7,38,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51003,41,49,stable,51,34.1,41,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51005,54.8,14,falling,51,61.3,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51007,75.3,13,falling,51,65.5,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51009,64.7,28,stable,51,51.8,23,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51011,75.5,15,stable,51,53.8,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51013,37.2,61,stable,51,26.3,43,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51015,51.7,53,stable,51,45.9,46,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51017,66,5,stable,51,41.6,4,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51021,83.5,8,stable,51,54.2,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51023,56.4,26,stable,51,41.9,20,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51025,74.6,18,stable,51,46.5,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51027,53.9,18,stable,51,56.4,19,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51029,76.7,17,stable,51,54.2,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51031,54.2,40,stable,51,47,35,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51033,83.6,29,stable,51,64.6,21,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51035,56.4,26,stable,51,55.4,26,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51036,51.9,7,stable,51,55.6,7,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51037,59.5,11,stable,51,42.1,8,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51041,69.4,211,falling,51,47.6,143,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51043,63.4,13,stable,51,64.9,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51047,70.6,35,stable,51,54.3,26,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51049,64.8,9,stable,51,59.2,8,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51051,76.1,17,stable,51,71.6,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51053,70.9,24,stable,51,55,19,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51057,81.5,13,stable,51,61.8,10,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51059,40,390,stable,51,25.6,242,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51061,48.7,37,stable,51,41.3,30,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51063,47.5,10,stable,51,38.8,8,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51065,66.4,22,stable,51,39.4,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51067,53.1,42,falling,51,43.4,34,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51069,72.3,64,stable,51,52.6,46,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51071,66.7,16,falling,51,64.1,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51073,88.7,42,stable,51,72.2,34,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51075,66.3,20,stable,51,44.3,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51077,63.6,16,falling,51,62.7,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51079,62.5,14,stable,51,44,9,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51081,81.5,12,stable,51,53.1,8,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51083,58.7,32,stable,51,49.6,27,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51085,80.7,94,stable,51,53,60,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51087,57.2,190,stable,51,46.2,154,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51089,69.9,56,stable,51,54.7,44,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51093,63,29,falling,51,47.6,22,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51095,42.8,45,stable,51,34,37,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51097,80.1,8,stable,51,69,7,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51099,92.7,19,stable,51,55.4,12,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51101,60.8,11,stable,51,48.2,9,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51103,58.5,15,stable,51,50.8,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51105,82.4,27,falling,51,85.9,28,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51107,40.8,85,falling,51,34.2,67,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51109,80,35,stable,51,59.7,26,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51111,67.5,12,stable,51,57.7,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51113,81.9,15,stable,51,47.1,9,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51115,64.6,10,stable,51,47.6,9,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51117,75.2,39,stable,51,63.5,33,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51119,79.4,16,stable,51,60.1,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51121,54,43,stable,51,41.7,33,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51125,92,21,stable,51,62.3,15,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51127,76.4,15,stable,51,68.1,13,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51131,83.6,17,stable,51,73.6,15,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51133,71.6,20,stable,51,52.3,14,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51135,67.6,14,stable,51,52.4,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51137,77.8,37,stable,51,54.2,26,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51139,66.1,22,stable,51,59.8,20,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51141,51.2,15,stable,51,48.3,15,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51143,59.3,54,falling,51,55.1,50,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51145,65.8,21,stable,51,51.8,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51147,53.3,13,stable,51,45.7,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51149,65.2,24,stable,51,49,17,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51153,48.4,133,stable,51,40.9,107,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51155,62.8,32,stable,51,59.1,30,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51157,65.2,7,stable,51,41.2,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51159,72.9,9,stable,51,44.5,6,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51161,55.2,72,stable,51,42.7,56,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51163,32,12,falling,51,37.1,14,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51165,49.4,51,stable,51,39.2,40,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51167,63.5,25,stable,51,65.4,26,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51169,72.1,25,stable,51,67.2,24,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51171,67.4,41,stable,51,54.3,33,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51173,92,42,stable,51,79.5,36,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51175,63.8,16,stable,51,47.6,12,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51177,68.2,77,stable,51,52.9,57,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51179,77.4,72,stable,51,53,46,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51181,60.9,6,stable,51,53.7,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51183,90.7,14,stable,51,69.2,10,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51185,67.6,42,stable,51,64.5,40,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51187,72.1,31,stable,51,56.7,24,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51191,75.6,60,falling,51,61.9,49,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51193,74.7,22,stable,51,52.3,15,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51195,84.3,42,stable,51,75,36,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51197,74.7,31,stable,51,48.2,21,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51199,48.4,33,stable,51,37,25,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51510,28.8,34,stable,51,26.4,33,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51520,54.6,14,stable,51,76.6,20,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51530,107.3,8,stable,51,84.3,6,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51540,114.7,38,rising,51,55.1,19,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51550,71.6,149,stable,51,51.8,105,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51570,69.5,17,stable,51,47.2,12,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51580,167,13,stable,51,66.2,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51590,92.4,57,stable,51,56,35,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51595,56.2,4,rising,51,64.3,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51600,26.5,7,stable,51,40.3,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51610,44.8,5,stable,51,25.1,3,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51620,82.8,9,stable,51,47.6,5,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51630,95.1,20,stable,51,49.1,11,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51640,80.2,8,stable,51,36.8,4,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51650,76.8,110,stable,51,56,80,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
51660,91.2,29,stable,51,48.2,16,VA,Virginia,921822.0,403180.0,518642.0,65015.0,3405614.0,486238.0,3721359.0,429802.0,7126973.0,916040.0,8382993.0
